"3A_1"
0.4082482904638630163662140124509819	0.4082482904638630163662140124509819	0.	0.4082482904638630163662140124509819	0.4082482904638630163662140124509819	0.4082482904638630163662140124509819	-0.4082482904638630163662140124509819	0.
0.	0.	-0.70710678118654752440084436210484904	0.	0.	0.	0.	0.70710678118654752440084436210484904

"3BC_1_u"
1.	0.	0.	0.	0.	0.	0.	0.
0.	0.	0.	-0.57735026918962576450914878050195746	0.	0.	-0.57735026918962576450914878050195746	-0.57735026918962576450914878050195746

"3BC_1_uw"
0.70710678118654752440084436210484904	0.	0.4082482904638630163662140124509819	0.	0.4082482904638630163662140124509819	-0.4082482904638630163662140124509819	0.	0.
0.	-0.70710678118654752440084436210484904	0.	-0.4082482904638630163662140124509819	0.	0.	-0.4082482904638630163662140124509819	-0.4082482904638630163662140124509819

"3BC_1_u2v"
0.5	0.86602540378443864676372317075293618	0.	0.	0.	0.	0.	0.
0.	0.	0.5	-0.28867513459481288225457439025097873	0.5	-0.5	-0.28867513459481288225457439025097873	-0.28867513459481288225457439025097873

"3E_1_u"
0.91287092917527685576161630466800356	-0.18257418583505537115232326093360071	0.	-0.18257418583505537115232326093360071	-0.18257418583505537115232326093360071	-0.18257418583505537115232326093360071	0.18257418583505537115232326093360071	0.
0.	0.	-0.31622776601683793319988935444327185	-0.63245553203367586639977870888654371	0.	0.63245553203367586639977870888654371	0.	-0.31622776601683793319988935444327185

"3E_1_uv"
0.6454972243679028141965442332970666	0.12909944487358056283930884665941332	0.	-0.51639777949432225135723538663765328	0.12909944487358056283930884665941332	-0.51639777949432225135723538663765328	-0.12909944487358056283930884665941332	0.
0.	0.	0.22360679774997896964091736687312762	-0.67082039324993690892275210061938287	0.	0.67082039324993690892275210061938287	0.	0.22360679774997896964091736687312762

"3E_1_u2v"
0.45643546458763842788080815233400178	0.2249406730993102476237277239764715	0.	-0.56562874194278458537599566213170814	0.2249406730993102476237277239764715	-0.56562874194278458537599566213170814	-0.2249406730993102476237277239764715	0.
0.	0.	0.38960867449674714685702510557916621	-0.59008904476942098992837424584367292	0.	0.59008904476942098992837424584367292	0.	0.38960867449674714685702510557916621

"3E_1_u2w"
0.45643546458763842788080815233400178	-0.091287092917527685576161630466800356	0.54772255750516611345696978280080213	-0.36514837167011074230464652186720142	-0.091287092917527685576161630466800356	0.18257418583505537115232326093360071	0.091287092917527685576161630466800356	0.54772255750516611345696978280080213
0.	-0.31622776601683793319988935444327185	-0.15811388300841896659994467722163593	0.15811388300841896659994467722163593	-0.31622776601683793319988935444327185	0.79056941504209483299972338610817963	0.31622776601683793319988935444327185	-0.15811388300841896659994467722163593

"4DE_0_u"
0.8226643880080362887302631778620616	0.21488312594237398575332115549576827	-0.42976625188474797150664231099153653	0.21488312594237398575332115549576827	-0.21488312594237398575332115549576827	0.	0.	0.
0.	0.7336568829175791229951133221746832	0.21488312594237398575332115549576827	-0.30389063103283115148847101118314667	0.	0.51877375697520513724179216667891493	0.089007505090457165735149855687378399	0.21488312594237398575332115549576827

"4DE_0_v"
0.	0.30389063103283115148847101118314667	-0.21488312594237398575332115549576827	0.	0.7336568829175791229951133221746832	-0.089007505090457165735149855687378399	-0.21488312594237398575332115549576827	-0.51877375697520513724179216667891493
0.	0.	0.21488312594237398575332115549576827	0.7336568829175791229951133221746832	0.30389063103283115148847101118314667	0.21488312594237398575332115549576827	0.51877375697520513724179216667891493	0.089007505090457165735149855687378399

"4DE_0_u2v"
0.4113321940040181443651315889310308	0.37061856941770245244698570137632775	-0.40097737185308080006865191346838756	0.10744156297118699287666057774788413	0.52792393529674209532432606182579807	-0.077082760535808645254994365655824322	-0.18609424591070681431533075797261929	-0.44927125235722227388565588160106291
0.	0.3668284414587895614975566610873416	0.29353580888189380719199133572050343	0.48342018275151351245675113398210887	0.26317700644651545957032512362844362	0.44548112439830938293622684131207676	0.49377500490245085675323080944475211	0.18452432350699563813165494340370846

"4DE_0_u2w"
0.4113321940040181443651315889310308	0.10744156297118699287666057774788413	-0.028788880031667171437990397523148973	0.74280706123911608107764721732156634	0.15573544347532846669366454588055948	0.18609424591070681431533075797261929	0.44927125235722227388565588160106291	0.077082760535808645254994365655824322
0.	0.10365143501227410192723153745889798	0.29353580888189380719199133572050343	-0.15194531551641557574423550559157333	-0.6353654982679290882009866395736822	0.33646963902341121387589044899528179	0.23059799845593539718290568581630849	0.55671281532840926676231645934894704

"5A_0"
0.19543950758485479560047750383078859	-0.8278950396185306620002562127173323	-0.31622776601683793319988935444327185	0.19543950758485479560047750383078859	-0.19543950758485479560047750383078859	0.	-0.31622776601683793319988935444327185	0.
0.	0.	-0.37174803446018449013206018946334493	0.	0.	0.60150095500754567365599755884480765	0.37174803446018449013206018946334493	-0.60150095500754567365599755884480765

"5BC_0_uv"
0.16245984811645316307793570610756723	-0.68819096023558676910360479095544384	0.44721359549995793928183473374625525	-0.13819660112501051517954131656343619	0.36180339887498948482045868343656381	-0.13819660112501051517954131656343619	0.36180339887498948482045868343656381	0.
0.	0.	-0.22360679774997896964091736687312762	0.64893220192599893573168761540463316	0.48647235380954577265375190929706593	-0.20171860642604099644985288165837791	-0.03925875830958783337191717555081068	-0.5

"5BC_0_uw"
0.16245984811645316307793570610756723	-0.68819096023558676910360479095544384	0.	0.42532540417601996609077024853150554	0.2628655560595668030128345424239383	-0.42532540417601996609077024853150554	-0.2628655560595668030128345424239383	0.
0.	0.	-0.67082039324993690892275210061938287	0.36180339887498948482045868343656381	-0.13819660112501051517954131656343619	0.36180339887498948482045868343656381	-0.13819660112501051517954131656343619	-0.5

"5BC_0_u2v"
0.11487646027368059176196868469073136	-0.48662449473386508189402887415407629	0.54772255750516611345696978280080213	-0.16925557847160573391041806363803589	0.44311685722418879063890295503843696	-0.16925557847160573391041806363803589	0.44311685722418879063890295503843696	0.
0.	0.	-0.15811388300841896659994467722163593	0.67902899044555417184199271108237727	0.48005712465787165220993267597038311	-0.36280122442871623864210335663910542	-0.16382935864103371901004332152711126	-0.35355339059327376220042218105242452

"5BC_0_u2w"
0.11487646027368059176196868469073136	-0.48662449473386508189402887415407629	0.	0.52091510743713520524204803386074134	0.32194324164945268560998799874874719	-0.52091510743713520524204803386074134	-0.32194324164945268560998799874874719	0.
0.	0.	-0.70583644051358508005691446002243806	0.32736946148002470051036274085967182	-0.28500297421576982403895827781680103	0.32736946148002470051036274085967182	-0.28500297421576982403895827781680103	-0.35355339059327376220042218105242452

"5BC_1_uv"
0.68819096023558676910360479095544384	0.16245984811645316307793570610756723	0.44721359549995793928183473374625525	0.36180339887498948482045868343656381	-0.13819660112501051517954131656343619	0.36180339887498948482045868343656381	-0.13819660112501051517954131656343619	0.
0.	0.	0.22360679774997896964091736687312762	-0.48647235380954577265375190929706593	0.20171860642604099644985288165837791	0.03925875830958783337191717555081068	-0.64893220192599893573168761540463316	-0.5

"5BC_1_u2v"
0.48662449473386508189402887415407629	0.11487646027368059176196868469073136	0.54772255750516611345696978280080213	0.44311685722418879063890295503843696	-0.16925557847160573391041806363803589	0.44311685722418879063890295503843696	-0.16925557847160573391041806363803589	0.
0.	0.	0.15811388300841896659994467722163593	-0.48005712465787165220993267597038311	0.36280122442871623864210335663910542	0.16382935864103371901004332152711126	-0.67902899044555417184199271108237727	-0.35355339059327376220042218105242452

"5BC_1_u2w"
0.48662449473386508189402887415407629	0.11487646027368059176196868469073136	0.	-0.32194324164945268560998799874874719	0.52091510743713520524204803386074134	0.32194324164945268560998799874874719	-0.52091510743713520524204803386074134	0.
0.	0.	-0.38960867449674714685702510557916621	-0.60123074023260775723884763226007288	0.011141695463186767310473386416399964	-0.60123074023260775723884763226007288	0.011141695463186767310473386416399964	-0.35355339059327376220042218105242452

"6BC_0_u"
0.86602540378443864676372317075293618	0.	-0.28867513459481288225457439025097873	0.28867513459481288225457439025097873	0.	0.	0.	-0.28867513459481288225457439025097873
0.	-0.16666666666666666666666666666666667	0.	0.66666666666666666666666666666666667	-0.16666666666666666666666666666666667	-0.16666666666666666666666666666666667	0.16666666666666666666666666666666667	0.66666666666666666666666666666666667

"6BC_0_v"
0.	0.47140452079103168293389624140323269	0.	0.23570226039551584146694812070161635	0.47140452079103168293389624140323269	0.47140452079103168293389624140323269	-0.47140452079103168293389624140323269	0.23570226039551584146694812070161635
0.	0.	-0.8164965809277260327324280249019638	-0.4082482904638630163662140124509819	0.	0.	0.	0.4082482904638630163662140124509819

"6BC_0_uv"
